/home/neet/.pyenv/versions/3.13.12/lib/python3.13/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run TRPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
============================================================
 SeqSQLi v2 — TRPO Training
 URL         : http://localhost:8888/Less-1/
 Filter type : none
 Mode        : online-WAF (dual-signal: union+error)
 Payload pool: 108 validated from payloads_union_less1.csv
               (union=108, error=0)
 Timesteps   : 150000
 Target KL   : 0.01
 Seed        : 1
============================================================
  Ep   10 | SR=0% | Steps=15.0 | R=-45.06
  Ep 8670 | SR=0% | Steps=15.0 | R=-12.19
  Ep 8680 | SR=0% | Steps=15.0 | R=-11.60
  Ep 8690 | SR=0% | Steps=15.0 | R=-2.18
  Ep 8700 | SR=0% | Steps=15.0 | R=-14.64
  Ep 8710 | SR=0% | Steps=15.0 | R=-8.37
  Ep 8720 | SR=0% | Steps=15.0 | R=-2.34
  Ep 8730 | SR=0% | Steps=15.0 | R=-3.64
  Ep 8740 | SR=0% | Steps=15.0 | R=-15.51
  Ep 8750 | SR=0% | Steps=15.0 | R=-6.85
  Ep 8760 | SR=0% | Steps=15.0 | R=-10.69
  Ep 8770 | SR=0% | Steps=15.0 | R=-7.08
  Ep 8780 | SR=0% | Steps=15.0 | R=-9.91
  Ep 8790 | SR=0% | Steps=15.0 | R=-6.46
  Ep 8800 | SR=0% | Steps=15.0 | R=-7.19
  Ep 8810 | SR=0% | Steps=15.0 | R=-8.02
  Ep 8820 | SR=0% | Steps=15.0 | R=-13.54
  Ep 8830 | SR=0% | Steps=15.0 | R=-3.98
  Ep 8840 | SR=0% | Steps=15.0 | R=-16.60
  Ep 8850 | SR=0% | Steps=15.0 | R=-3.49
  Ep 8860 | SR=0% | Steps=15.0 | R=-11.04
  Ep 8870 | SR=0% | Steps=15.0 | R=-13.80
  Ep 8880 | SR=0% | Steps=15.0 | R=-10.38
  Ep 8890 | SR=0% | Steps=15.0 | R=-16.89
  Ep 8900 | SR=0% | Steps=15.0 | R=-7.28
  Ep 8910 | SR=0% | Steps=15.0 | R=-11.21
  Ep 8920 | SR=0% | Steps=15.0 | R=-14.65
  Ep 8930 | SR=0% | Steps=15.0 | R=-15.35
  Ep 8940 | SR=0% | Steps=15.0 | R=-6.91
  Ep 8950 | SR=0% | Steps=15.0 | R=-5.73
  Ep 8960 | SR=0% | Steps=15.0 | R=-8.84
  Ep 8970 | SR=0% | Steps=15.0 | R=-8.32
  Ep 8980 | SR=0% | Steps=15.0 | R=-6.23
  Ep 8990 | SR=0% | Steps=15.0 | R=-9.91
  Ep 9000 | SR=0% | Steps=15.0 | R=-12.75
  Ep 9010 | SR=0% | Steps=15.0 | R=-14.83
  Ep 9020 | SR=0% | Steps=15.0 | R=-11.75
  Ep 9030 | SR=0% | Steps=15.0 | R=-14.80
  Ep 9040 | SR=0% | Steps=15.0 | R=-2.59
  Ep 9050 | SR=0% | Steps=15.0 | R=-18.71
  Ep 9060 | SR=0% | Steps=15.0 | R=-8.60
  Ep 9070 | SR=0% | Steps=15.0 | R=-8.59
  Ep 9080 | SR=0% | Steps=15.0 | R=-9.57
  Ep 9090 | SR=0% | Steps=15.0 | R=-11.47
  Ep 9100 | SR=0% | Steps=15.0 | R=-18.55
  Ep 9110 | SR=0% | Steps=15.0 | R=-4.58
  Ep 9120 | SR=0% | Steps=15.0 | R=-16.77
  Ep 9130 | SR=0% | Steps=15.0 | R=-22.46
  Ep 9140 | SR=0% | Steps=15.0 | R=-21.29
  Ep 9150 | SR=0% | Steps=15.0 | R=-12.12
  Ep 9160 | SR=0% | Steps=15.0 | R=-10.88
  Ep 9170 | SR=0% | Steps=15.0 | R=-5.73
  Ep 9180 | SR=0% | Steps=15.0 | R=-12.91
  Ep 9190 | SR=0% | Steps=15.0 | R=-10.16
  Ep 9200 | SR=0% | Steps=15.0 | R=-12.60
  Ep 9210 | SR=0% | Steps=15.0 | R=-10.52
  Ep 9220 | SR=0% | Steps=15.0 | R=-2.34
  Ep 9230 | SR=0% | Steps=15.0 | R=-15.60
  Ep 9240 | SR=0% | Steps=15.0 | R=-16.90
  Ep 9250 | SR=0% | Steps=15.0 | R=-4.83
  Ep 9260 | SR=0% | Steps=15.0 | R=-10.47
  Ep 9270 | SR=0% | Steps=15.0 | R=-9.07
  Ep 9280 | SR=0% | Steps=15.0 | R=-13.67
  Ep 9290 | SR=0% | Steps=15.0 | R=-11.57
  Ep 9300 | SR=0% | Steps=15.0 | R=-11.08
  Ep 9310 | SR=0% | Steps=15.0 | R=-12.54
  Ep 9320 | SR=0% | Steps=15.0 | R=-11.36
  Ep 9330 | SR=0% | Steps=15.0 | R=-10.11
  Ep 9340 | SR=0% | Steps=15.0 | R=-9.92
  Ep 9350 | SR=0% | Steps=15.0 | R=-5.92
  Ep 9360 | SR=0% | Steps=15.0 | R=-6.22
  Ep 9370 | SR=0% | Steps=15.0 | R=-11.80
  Ep 9380 | SR=0% | Steps=15.0 | R=-14.90
  Ep 9390 | SR=0% | Steps=15.0 | R=-3.34
  Ep 9400 | SR=0% | Steps=15.0 | R=-7.40
  Ep 9410 | SR=0% | Steps=15.0 | R=-8.33
  Ep 9420 | SR=0% | Steps=15.0 | R=-10.47
  Ep 9430 | SR=0% | Steps=15.0 | R=-18.67
  Ep 9440 | SR=0% | Steps=15.0 | R=-8.67
  Ep 9450 | SR=0% | Steps=15.0 | R=-5.33
  Ep 9460 | SR=0% | Steps=15.0 | R=-13.22
  Ep 9470 | SR=0% | Steps=15.0 | R=-5.49
  Ep 9480 | SR=0% | Steps=15.0 | R=-10.54
  Ep 9490 | SR=0% | Steps=15.0 | R=-8.99
  Ep 9500 | SR=0% | Steps=15.0 | R=-15.35
  Ep 9510 | SR=0% | Steps=15.0 | R=-8.37
  Ep 9520 | SR=0% | Steps=15.0 | R=-16.48
  Ep 9530 | SR=0% | Steps=15.0 | R=-9.49
  Ep 9540 | SR=0% | Steps=15.0 | R=-19.61
  Ep 9550 | SR=0% | Steps=15.0 | R=-6.11
  Ep 9560 | SR=0% | Steps=15.0 | R=-9.33
  Ep 9570 | SR=0% | Steps=15.0 | R=-7.54
  Ep 9580 | SR=0% | Steps=15.0 | R=-2.08
  Ep 9590 | SR=0% | Steps=15.0 | R=-12.86
  Ep 9600 | SR=0% | Steps=15.0 | R=-0.13
  Ep 9610 | SR=0% | Steps=15.0 | R=-15.84
  Ep 9620 | SR=0% | Steps=15.0 | R=-12.46
  Ep 9630 | SR=0% | Steps=15.0 | R=-8.99
  Ep 9640 | SR=0% | Steps=15.0 | R=-5.53
  Ep 9650 | SR=0% | Steps=15.0 | R=-14.89
  Ep 9660 | SR=0% | Steps=15.0 | R=-8.39
  Ep 9670 | SR=0% | Steps=15.0 | R=-18.24
  Ep 9680 | SR=0% | Steps=15.0 | R=-18.19
  Ep 9690 | SR=0% | Steps=15.0 | R=-6.53
  Ep 9700 | SR=0% | Steps=15.0 | R=-13.02
  Ep 9710 | SR=0% | Steps=15.0 | R=-6.23
  Ep 9720 | SR=0% | Steps=15.0 | R=-16.54
  Ep 9730 | SR=0% | Steps=15.0 | R=-10.08
  Ep 9740 | SR=0% | Steps=15.0 | R=-16.71
  Ep 9750 | SR=0% | Steps=15.0 | R=-11.48
  Ep 9760 | SR=0% | Steps=15.0 | R=-12.18
  Ep 9770 | SR=0% | Steps=15.0 | R=-18.49
  Ep 9780 | SR=0% | Steps=15.0 | R=-17.94
  Ep 9790 | SR=0% | Steps=15.0 | R=-6.91
  Ep 9800 | SR=0% | Steps=15.0 | R=-8.59
  Ep 9810 | SR=0% | Steps=15.0 | R=-4.65
  Ep 9820 | SR=0% | Steps=15.0 | R=-9.36
  Ep 9830 | SR=0% | Steps=15.0 | R=-11.58
  Ep 9840 | SR=0% | Steps=15.0 | R=-6.55
  Ep 9850 | SR=0% | Steps=15.0 | R=-4.55
  Ep 9860 | SR=0% | Steps=15.0 | R=-9.73
  Ep 9870 | SR=0% | Steps=15.0 | R=-17.37
  Ep 9880 | SR=0% | Steps=15.0 | R=-3.94
  Ep 9890 | SR=0% | Steps=15.0 | R=-10.29
  Ep 9900 | SR=0% | Steps=15.0 | R=-3.39
  Ep 9910 | SR=0% | Steps=15.0 | R=-8.07
  Ep 9920 | SR=0% | Steps=15.0 | R=-19.27
  Ep 9930 | SR=0% | Steps=15.0 | R=-4.23
  Ep 9940 | SR=0% | Steps=15.0 | R=-13.87
  Ep 9950 | SR=0% | Steps=15.0 | R=-8.40
  Ep 9960 | SR=0% | Steps=15.0 | R=-6.98
  Ep 9970 | SR=0% | Steps=15.0 | R=-8.64
  Ep 9980 | SR=0% | Steps=15.0 | R=-7.33
  Ep 9990 | SR=0% | Steps=15.0 | R=-12.67
  Ep 10000 | SR=0% | Steps=15.0 | R=-15.08
[*] TRPO model saved: models/trpo_safeline_seed1.zip

============================================================
 TRAINING RESULTS
============================================================
  Total episodes     : 10001
  Successful bypass  : 0 (0.0%)
[*] TRPO logs saved to results_trpo_less1.0.json

============================================================
 RQ3 — MUTATION ORDERING ANALYSIS
============================================================

  [1] First-Step Success Rate (which mutation to apply FIRST?)
  Action                 |     SR |  Succ / Total
  --------------------------------------------------
  double_and             |   0.0% |     0 /    18  
  gbk_bypass             |   0.0% |     0 /    12  
  nested_and             |   0.0% |     0 /    14  
  hex_to_char            |   0.0% |     0 /    15  
  nested_union           |   0.0% |     0 /    17  
  distinct               |   0.0% |     0 /     7  
  vtab                   |   0.0% |     0 /    15  
  convert_charset        |   0.0% |     0 /    32  
  ver_00000              |   0.0% |     0 /     9  
  ver_50000              |   0.0% |     0 /    11  

  [2] Top Bigram Sequences (A -> B success rate)
  Sequence                            |     SR | Count
  -------------------------------------------------------
  double_and -> hash_nl               |   0.0% |     3  
  hash_nl -> agg_swap                 |   0.0% |     4  
  agg_swap -> url_encode              |   0.0% |     3  
  url_encode -> func_sp_lit           |   0.0% |     2  
  func_sp_lit -> hex_to_char          |   0.0% |     5  
  hex_to_char -> case_split           |   0.0% |    13  
  case_split -> nested_or             |   0.0% |     2  
  nested_or -> func_sp_tab            |   0.0% |     2  
  func_sp_tab -> func_swap_err        |   0.0% |     4  
  func_swap_err -> agg_swap           |   0.0% |     7  

  [3] Ordering Effect: A->B  vs  B->A
  Forward                       SR  |  Reversed                      SR  |   Diff | Matters?
  --------------------------------------------------------------------------------
  double_and -> hash_nl       0.0%  |    hash_nl -> double_and       0.0%  |   +0.0% |   no
  hash_nl -> agg_swap         0.0%  |    agg_swap -> hash_nl         0.0%  |   +0.0% |   no
  agg_swap -> url_encode      0.0%  |    url_encode -> agg_swap      0.0%  |   +0.0% |   no
  hex_to_char -> case_split   0.0%  |    case_split -> hex_to_char   0.0%  |   +0.0% |   no
  case_split -> nested_or     0.0%  |    nested_or -> case_split     0.0%  |   +0.0% |   no
  nested_or -> func_sp_tab    0.0%  |    func_sp_tab -> nested_or    0.0%  |   +0.0% |   no
  func_sp_tab -> func_swap_err   0.0%  |    func_swap_err -> func_sp_tab   0.0%  |   +0.0% |   no
  func_swap_err -> agg_swap   0.0%  |    agg_swap -> func_swap_err   0.0%  |   +0.0% |   no
  agg_swap -> func_sp_nl      0.0%  |    func_sp_nl -> agg_swap      0.0%  |   +0.0% |   no
  func_sp_nl -> concat_char   0.0%  |    concat_char -> func_sp_nl   0.0%  |   +0.0% |   no

  [4] Position Sensitivity (does position in sequence matter?)
  Action                 |    pos_1 |    pos_2 |   pos_3+ |  Δ(1 vs 2)
  ----------------------------------------------------------------------
  double_and             |     0.0% |     0.0% |     0.0% |      +0.0%
  hash_nl                |     0.0% |     0.0% |     0.0% |      +0.0%
  agg_swap               |     0.0% |     0.0% |     0.0% |      +0.0%
  url_encode             |     0.0% |     0.0% |     0.0% |      +0.0%
  func_sp_lit            |     0.0% |     0.0% |     0.0% |      +0.0%
  hex_to_char            |     0.0% |     0.0% |     0.0% |      +0.0%
  case_split             |     0.0% |     0.0% |     0.0% |      +0.0%
  nested_or              |     0.0% |     0.0% |     0.0% |      +0.0%
  func_sp_tab            |     0.0% |     0.0% |     0.0% |      +0.0%
  func_swap_err          |     0.0% |     0.0% |     0.0% |      +0.0%
  func_sp_nl             |     0.0% |     0.0% |     0.0% |      +0.0%
  concat_char            |     0.0% |     0.0% |     0.0% |      +0.0%

  VERDICT:
  No reversed pairs with ≥10% gap found yet.
  Try running with more episodes (e.g. --episodes 500) for stronger evidence.

[*] Ordering analysis saved to: ordering_trpo_less1.0.json

[*] Total HTTP requests: 116865
