/home/neet/.pyenv/versions/3.13.12/lib/python3.13/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run A2C on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
============================================================
 SeqSQLi v2 — A2C Training
 URL         : http://localhost:8888/Less-1/
 Filter type : none
 Mode        : online-WAF (dual-signal: union+error)
 Payload pool: 108 validated from payloads_union_less1.csv
               (union=108, error=0)
 Timesteps   : 150000
 Rollout     : n_steps=5 (synchronous A3C variant)
 Seed        : 2
============================================================
  Ep   10 | SR=0% | Steps=15.0 | R=-45.66
  Ep 8650 | SR=0% | Steps=15.0 | R=-21.71
  Ep 8660 | SR=0% | Steps=15.0 | R=-14.95
  Ep 8670 | SR=0% | Steps=15.0 | R=-8.92
  Ep 8680 | SR=0% | Steps=15.0 | R=-5.30
  Ep 8690 | SR=0% | Steps=15.0 | R=-17.57
  Ep 8700 | SR=0% | Steps=15.0 | R=-18.68
  Ep 8710 | SR=0% | Steps=15.0 | R=-13.81
  Ep 8720 | SR=0% | Steps=15.0 | R=-27.24
  Ep 8730 | SR=0% | Steps=15.0 | R=-0.44
  Ep 8740 | SR=0% | Steps=15.0 | R=-23.55
  Ep 8750 | SR=0% | Steps=15.0 | R=-10.13
  Ep 8760 | SR=0% | Steps=15.0 | R=-0.77
  Ep 8770 | SR=0% | Steps=15.0 | R=-17.55
  Ep 8780 | SR=0% | Steps=15.0 | R=-5.29
  Ep 8790 | SR=0% | Steps=15.0 | R=-14.96
  Ep 8800 | SR=0% | Steps=15.0 | R=-13.90
  Ep 8810 | SR=0% | Steps=15.0 | R=-19.05
  Ep 8820 | SR=0% | Steps=15.0 | R=-5.18
  Ep 8830 | SR=0% | Steps=15.0 | R=-23.60
  Ep 8840 | SR=0% | Steps=15.0 | R=-22.48
  Ep 8850 | SR=0% | Steps=15.0 | R=-37.01
  Ep 8860 | SR=0% | Steps=15.0 | R=-13.90
  Ep 8870 | SR=0% | Steps=15.0 | R=-10.04
  Ep 8880 | SR=0% | Steps=15.0 | R=-10.14
  Ep 8890 | SR=0% | Steps=15.0 | R=-18.74
  Ep 8900 | SR=0% | Steps=15.0 | R=-14.95
  Ep 8910 | SR=0% | Steps=15.0 | R=-10.19
  Ep 8920 | SR=0% | Steps=15.0 | R=-18.68
  Ep 8930 | SR=0% | Steps=15.0 | R=-23.62
  Ep 8940 | SR=0% | Steps=15.0 | R=-11.64
  Ep 8950 | SR=0% | Steps=15.0 | R=-21.34
  Ep 8960 | SR=0% | Steps=15.0 | R=-14.93
  Ep 8970 | SR=0% | Steps=15.0 | R=-18.71
  Ep 8980 | SR=0% | Steps=15.0 | R=-13.82
  Ep 8990 | SR=0% | Steps=15.0 | R=-16.46
  Ep 9000 | SR=0% | Steps=15.0 | R=-14.96
  Ep 9010 | SR=0% | Steps=15.0 | R=-5.26
  Ep 9020 | SR=0% | Steps=15.0 | R=-13.91
  Ep 9030 | SR=0% | Steps=15.0 | R=-9.00
  Ep 9040 | SR=0% | Steps=15.0 | R=-23.51
  Ep 9050 | SR=0% | Steps=15.0 | R=-10.10
  Ep 9060 | SR=0% | Steps=15.0 | R=-0.32
  Ep 9070 | SR=0% | Steps=15.0 | R=-10.09
  Ep 9080 | SR=0% | Steps=15.0 | R=-13.87
  Ep 9090 | SR=0% | Steps=15.0 | R=-5.24
  Ep 9100 | SR=0% | Steps=15.0 | R=-11.69
  Ep 9110 | SR=0% | Steps=15.0 | R=-22.43
  Ep 9120 | SR=0% | Steps=15.0 | R=-12.70
  Ep 9130 | SR=0% | Steps=15.0 | R=-27.34
  Ep 9140 | SR=0% | Steps=15.0 | R=-13.85
  Ep 9150 | SR=0% | Steps=15.0 | R=-10.06
  Ep 9160 | SR=0% | Steps=15.0 | R=-10.12
  Ep 9170 | SR=0% | Steps=15.0 | R=-21.38
  Ep 9180 | SR=0% | Steps=15.0 | R=-22.46
  Ep 9190 | SR=0% | Steps=15.0 | R=-10.12
  Ep 9200 | SR=0% | Steps=15.0 | R=-13.85
  Ep 9210 | SR=0% | Steps=15.0 | R=-24.70
  Ep 9220 | SR=0% | Steps=15.0 | R=-23.54
  Ep 9230 | SR=0% | Steps=15.0 | R=-18.70
  Ep 9240 | SR=0% | Steps=15.0 | R=-23.54
  Ep 9250 | SR=0% | Steps=15.0 | R=-12.74
  Ep 9260 | SR=0% | Steps=15.0 | R=-12.76
  Ep 9270 | SR=0% | Steps=15.0 | R=-17.62
  Ep 9280 | SR=0% | Steps=15.0 | R=-10.12
  Ep 9290 | SR=0% | Steps=15.0 | R=-17.57
  Ep 9300 | SR=0% | Steps=15.0 | R=-15.01
  Ep 9310 | SR=0% | Steps=15.0 | R=-5.65
  Ep 9320 | SR=0% | Steps=15.0 | R=-18.66
  Ep 9330 | SR=0% | Steps=15.0 | R=-17.63
  Ep 9340 | SR=0% | Steps=15.0 | R=-17.98
  Ep 9350 | SR=0% | Steps=15.0 | R=-20.26
  Ep 9360 | SR=0% | Steps=15.0 | R=-4.16
  Ep 9370 | SR=0% | Steps=15.0 | R=-23.54
  Ep 9380 | SR=0% | Steps=15.0 | R=-22.41
  Ep 9390 | SR=0% | Steps=15.0 | R=-18.71
  Ep 9400 | SR=0% | Steps=15.0 | R=-5.32
  Ep 9410 | SR=0% | Steps=15.0 | R=-14.96
  Ep 9420 | SR=0% | Steps=15.0 | R=-10.14
  Ep 9430 | SR=0% | Steps=15.0 | R=-13.87
  Ep 9440 | SR=0% | Steps=15.0 | R=-23.57
  Ep 9450 | SR=0% | Steps=15.0 | R=-10.13
  Ep 9460 | SR=0% | Steps=15.0 | R=-20.21
  Ep 9470 | SR=0% | Steps=15.0 | R=-10.47
  Ep 9480 | SR=0% | Steps=15.0 | R=-32.15
  Ep 9490 | SR=0% | Steps=15.0 | R=-14.99
  Ep 9500 | SR=0% | Steps=15.0 | R=-23.55
  Ep 9510 | SR=0% | Steps=15.0 | R=-13.87
  Ep 9520 | SR=0% | Steps=15.0 | R=-19.12
  Ep 9530 | SR=0% | Steps=15.0 | R=-18.70
  Ep 9540 | SR=0% | Steps=15.0 | R=-13.87
  Ep 9550 | SR=0% | Steps=15.0 | R=-14.96
  Ep 9560 | SR=0% | Steps=15.0 | R=-4.12
  Ep 9570 | SR=0% | Steps=15.0 | R=-5.22
  Ep 9580 | SR=0% | Steps=15.0 | R=-8.96
  Ep 9590 | SR=0% | Steps=15.0 | R=-22.39
  Ep 9600 | SR=0% | Steps=15.0 | R=-8.96
  Ep 9610 | SR=0% | Steps=15.0 | R=-12.72
  Ep 9620 | SR=0% | Steps=15.0 | R=-24.65
  Ep 9630 | SR=0% | Steps=15.0 | R=-14.99
  Ep 9640 | SR=0% | Steps=15.0 | R=-17.62
  Ep 9650 | SR=0% | Steps=15.0 | R=-8.96
  Ep 9660 | SR=0% | Steps=15.0 | R=-15.33
  Ep 9670 | SR=0% | Steps=15.0 | R=-4.16
  Ep 9680 | SR=0% | Steps=15.0 | R=-10.13
  Ep 9690 | SR=0% | Steps=15.0 | R=-0.36
  Ep 9700 | SR=0% | Steps=15.0 | R=-14.95
  Ep 9710 | SR=0% | Steps=15.0 | R=-17.65
  Ep 9720 | SR=0% | Steps=15.0 | R=-28.48
  Ep 9730 | SR=0% | Steps=15.0 | R=-19.75
  Ep 9740 | SR=0% | Steps=15.0 | R=-7.90
  Ep 9750 | SR=0% | Steps=15.0 | R=-18.74
  Ep 9760 | SR=0% | Steps=15.0 | R=-15.02
  Ep 9770 | SR=0% | Steps=15.0 | R=-23.55
  Ep 9780 | SR=0% | Steps=15.0 | R=-0.44
  Ep 9790 | SR=0% | Steps=15.0 | R=-18.74
  Ep 9800 | SR=0% | Steps=15.0 | R=-23.57
  Ep 9810 | SR=0% | Steps=15.0 | R=-14.99
  Ep 9820 | SR=0% | Steps=15.0 | R=-4.10
  Ep 9830 | SR=0% | Steps=15.0 | R=-19.84
  Ep 9840 | SR=0% | Steps=15.0 | R=-25.09
  Ep 9850 | SR=0% | Steps=15.0 | R=-14.92
  Ep 9860 | SR=0% | Steps=15.0 | R=-17.63
  Ep 9870 | SR=0% | Steps=15.0 | R=-14.99
  Ep 9880 | SR=0% | Steps=15.0 | R=-16.48
  Ep 9890 | SR=0% | Steps=15.0 | R=-13.82
  Ep 9900 | SR=0% | Steps=15.0 | R=-5.26
  Ep 9910 | SR=0% | Steps=15.0 | R=-15.04
  Ep 9920 | SR=0% | Steps=15.0 | R=-10.16
  Ep 9930 | SR=0% | Steps=15.0 | R=-5.29
  Ep 9940 | SR=0% | Steps=15.0 | R=-16.49
  Ep 9950 | SR=0% | Steps=15.0 | R=-28.43
  Ep 9960 | SR=0% | Steps=15.0 | R=-22.48
  Ep 9970 | SR=0% | Steps=15.0 | R=-15.07
  Ep 9980 | SR=0% | Steps=15.0 | R=-22.45
  Ep 9990 | SR=0% | Steps=15.0 | R=-14.22
  Ep 10000 | SR=0% | Steps=15.0 | R=-14.20
[*] A2C model saved: models/a2c_safeline_seed2.zip

============================================================
 TRAINING RESULTS
============================================================
  Total episodes     : 10000
  Successful bypass  : 0 (0.0%)
[*] A2C logs saved to results_a2c_less1.0.json

============================================================
 RQ3 — MUTATION ORDERING ANALYSIS
============================================================

  [1] First-Step Success Rate (which mutation to apply FIRST?)
  Action                 |     SR |  Succ / Total
  --------------------------------------------------
  ver_50000              |   0.0% |     0 /     7  
  vtab                   |   0.0% |     0 /     6  
  double_or              |   0.0% |     0 /     8  
  nested_union           |   0.0% |     0 /     3  
  ver_12345              |   0.0% |     0 /     4  
  nested_or              |   0.0% |     0 /     6  
  hex_encode             |   0.0% |     0 /     5  
  param_pollute          |   0.0% |     0 /     5  
  double_encode          |   0.0% |     0 /     8  
  func_sp_nbsp           |   0.0% |     0 /    10  

  [2] Top Bigram Sequences (A -> B success rate)
  Sequence                            |     SR | Count
  -------------------------------------------------------
  ver_50000 -> double_and             |   0.0% |     4  
  backtick -> dot_prefix              |   0.0% |     5  
  dot_prefix -> ver_newline           |   0.0% |     4  
  ver_newline -> param_pollute        |   0.0% |     2  
  param_pollute -> nested_and         |   0.0% |     4  
  nested_and -> between_space         |   0.0% |     2  
  between_space -> func_sp_ff         |   0.0% |     5  
  func_sp_ff -> func_swap_err         |   0.0% |     5  
  func_swap_err -> func_sp_cmt        |   0.0% |     3  
  func_sp_cmt -> gbk_bypass           |   0.0% |     9  

  [3] Ordering Effect: A->B  vs  B->A
  Forward                       SR  |  Reversed                      SR  |   Diff | Matters?
  --------------------------------------------------------------------------------
  backtick -> dot_prefix      0.0%  |    dot_prefix -> backtick      0.0%  |   +0.0% |   no
  dot_prefix -> ver_newline   0.0%  |    ver_newline -> dot_prefix   0.0%  |   +0.0% |   no
  param_pollute -> nested_and   0.0%  |    nested_and -> param_pollute   0.0%  |   +0.0% |   no
  nested_and -> between_space   0.0%  |    between_space -> nested_and   0.0%  |   +0.0% |   no
  between_space -> func_sp_ff   0.0%  |    func_sp_ff -> between_space   0.0%  |   +0.0% |   no
  func_sp_cmt -> gbk_bypass   0.0%  |    gbk_bypass -> func_sp_cmt   0.0%  |   +0.0% |   no
  url_encode -> param_pollute   0.0%  |    param_pollute -> url_encode   0.0%  |   +0.0% |   no
  param_pollute -> formfeed   0.0%  |    formfeed -> param_pollute   0.0%  |   +0.0% |   no
  vtab -> ver_urlenc          0.0%  |    ver_urlenc -> vtab          0.0%  |   +0.0% |   no
  double_encode -> formfeed   0.0%  |    formfeed -> double_encode   0.0%  |   +0.0% |   no

  [4] Position Sensitivity (does position in sequence matter?)
  Action                 |    pos_1 |    pos_2 |   pos_3+ |  Δ(1 vs 2)
  ----------------------------------------------------------------------
  ver_50000              |     0.0% |     0.0% |     0.0% |      +0.0%
  double_and             |     0.0% |     0.0% |     0.0% |      +0.0%
  backtick               |     0.0% |     0.0% |     0.0% |      +0.0%
  dot_prefix             |     0.0% |     0.0% |     0.0% |      +0.0%
  ver_newline            |     0.0% |     0.0% |     0.0% |      +0.0%
  param_pollute          |     0.0% |     0.0% |     0.0% |      +0.0%
  nested_and             |     0.0% |     0.0% |     0.0% |      +0.0%
  between_space          |      N/A |     0.0% |     0.0% |        N/A
  func_sp_ff             |     0.0% |     0.0% |     0.0% |      +0.0%
  func_swap_err          |     0.0% |     0.0% |     0.0% |      +0.0%
  func_sp_cmt            |     0.0% |     0.0% |     0.0% |      +0.0%
  gbk_bypass             |     0.0% |     0.0% |     0.0% |      +0.0%

  VERDICT:
  No reversed pairs with ≥10% gap found yet.
  Try running with more episodes (e.g. --episodes 500) for stronger evidence.

[*] Ordering analysis saved to: ordering_a2c_less1.0.json

[*] Total HTTP requests: 112945
