/home/neet/.pyenv/versions/3.13.12/lib/python3.13/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run TRPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
============================================================
 SeqSQLi v2 — TRPO Training
 URL         : http://localhost:8888/Less-1/
 Filter type : none
 Mode        : online-WAF (dual-signal: union+error)
 Payload pool: 108 validated from payloads_union_less1.csv
               (union=108, error=0)
 Timesteps   : 150000
 Target KL   : 0.01
 Seed        : 2
============================================================
  Ep   10 | SR=0% | Steps=15.0 | R=-45.26
  Ep 8660 | SR=0% | Steps=15.0 | R=-16.75
  Ep 8670 | SR=0% | Steps=15.0 | R=-24.42
  Ep 8680 | SR=0% | Steps=15.0 | R=-9.41
  Ep 8690 | SR=0% | Steps=15.0 | R=-9.27
  Ep 8700 | SR=0% | Steps=15.0 | R=-5.82
  Ep 8710 | SR=0% | Steps=15.0 | R=-6.36
  Ep 8720 | SR=0% | Steps=15.0 | R=-2.49
  Ep 8730 | SR=0% | Steps=15.0 | R=-17.15
  Ep 8740 | SR=0% | Steps=15.0 | R=-16.38
  Ep 8750 | SR=0% | Steps=15.0 | R=-12.94
  Ep 8760 | SR=0% | Steps=15.0 | R=-6.67
  Ep 8770 | SR=0% | Steps=15.0 | R=-14.03
  Ep 8780 | SR=0% | Steps=15.0 | R=-13.68
  Ep 8790 | SR=0% | Steps=15.0 | R=-16.42
  Ep 8800 | SR=0% | Steps=15.0 | R=-2.44
  Ep 8810 | SR=0% | Steps=15.0 | R=-9.77
  Ep 8820 | SR=0% | Steps=15.0 | R=-7.02
  Ep 8830 | SR=0% | Steps=15.0 | R=-16.95
  Ep 8840 | SR=0% | Steps=15.0 | R=-2.60
  Ep 8850 | SR=0% | Steps=15.0 | R=-10.38
  Ep 8860 | SR=0% | Steps=15.0 | R=-6.09
  Ep 8870 | SR=0% | Steps=15.0 | R=-9.80
  Ep 8880 | SR=0% | Steps=15.0 | R=-16.37
  Ep 8890 | SR=0% | Steps=15.0 | R=-29.48
  Ep 8900 | SR=0% | Steps=15.0 | R=0.58
  Ep 8910 | SR=0% | Steps=15.0 | R=-10.36
  Ep 8920 | SR=0% | Steps=15.0 | R=-6.72
  Ep 8930 | SR=0% | Steps=15.0 | R=-9.34
  Ep 8940 | SR=0% | Steps=15.0 | R=-12.74
  Ep 8950 | SR=0% | Steps=15.0 | R=-9.29
  Ep 8960 | SR=0% | Steps=15.0 | R=-16.83
  Ep 8970 | SR=0% | Steps=15.0 | R=-13.42
  Ep 8980 | SR=0% | Steps=15.0 | R=-13.27
  Ep 8990 | SR=0% | Steps=15.0 | R=-13.96
  Ep 9000 | SR=0% | Steps=15.0 | R=-10.00
  Ep 9010 | SR=0% | Steps=15.0 | R=-14.24
  Ep 9020 | SR=0% | Steps=15.0 | R=-10.49
  Ep 9030 | SR=0% | Steps=15.0 | R=-13.23
  Ep 9040 | SR=0% | Steps=15.0 | R=-6.47
  Ep 9050 | SR=0% | Steps=15.0 | R=-21.05
  Ep 9060 | SR=0% | Steps=15.0 | R=-7.10
  Ep 9070 | SR=0% | Steps=15.0 | R=-13.99
  Ep 9080 | SR=0% | Steps=15.0 | R=-5.85
  Ep 9090 | SR=0% | Steps=15.0 | R=-10.98
  Ep 9100 | SR=0% | Steps=15.0 | R=-4.40
  Ep 9110 | SR=0% | Steps=15.0 | R=-14.58
  Ep 9120 | SR=0% | Steps=15.0 | R=-3.86
  Ep 9130 | SR=0% | Steps=15.0 | R=-11.70
  Ep 9140 | SR=0% | Steps=15.0 | R=-6.30
  Ep 9150 | SR=0% | Steps=15.0 | R=-2.98
  Ep 9160 | SR=0% | Steps=15.0 | R=-17.67
  Ep 9170 | SR=0% | Steps=15.0 | R=-9.72
  Ep 9180 | SR=0% | Steps=15.0 | R=-13.04
  Ep 9190 | SR=0% | Steps=15.0 | R=-10.26
  Ep 9200 | SR=0% | Steps=15.0 | R=-11.18
  Ep 9210 | SR=0% | Steps=15.0 | R=-17.44
  Ep 9220 | SR=0% | Steps=15.0 | R=-6.36
  Ep 9230 | SR=0% | Steps=15.0 | R=-6.00
  Ep 9240 | SR=0% | Steps=15.0 | R=-6.54
  Ep 9250 | SR=0% | Steps=15.0 | R=-9.07
  Ep 9260 | SR=0% | Steps=15.0 | R=-6.11
  Ep 9270 | SR=0% | Steps=15.0 | R=-5.83
  Ep 9280 | SR=0% | Steps=15.0 | R=-9.33
  Ep 9290 | SR=0% | Steps=15.0 | R=-12.94
  Ep 9300 | SR=0% | Steps=15.0 | R=-16.24
  Ep 9310 | SR=0% | Steps=15.0 | R=-20.00
  Ep 9320 | SR=0% | Steps=15.0 | R=-10.08
  Ep 9330 | SR=0% | Steps=15.0 | R=-9.34
  Ep 9340 | SR=0% | Steps=15.0 | R=-12.51
  Ep 9350 | SR=0% | Steps=15.0 | R=-19.97
  Ep 9360 | SR=0% | Steps=15.0 | R=-16.70
  Ep 9370 | SR=0% | Steps=15.0 | R=-13.87
  Ep 9380 | SR=0% | Steps=15.0 | R=-9.89
  Ep 9390 | SR=0% | Steps=15.0 | R=-7.61
  Ep 9400 | SR=0% | Steps=15.0 | R=-20.79
  Ep 9410 | SR=0% | Steps=15.0 | R=-13.23
  Ep 9420 | SR=0% | Steps=15.0 | R=-6.31
  Ep 9430 | SR=0% | Steps=15.0 | R=-9.19
  Ep 9440 | SR=0% | Steps=15.0 | R=-13.82
  Ep 9450 | SR=0% | Steps=15.0 | R=-6.55
  Ep 9460 | SR=0% | Steps=15.0 | R=-9.88
  Ep 9470 | SR=0% | Steps=15.0 | R=-6.80
  Ep 9480 | SR=0% | Steps=15.0 | R=-21.52
  Ep 9490 | SR=0% | Steps=15.0 | R=-16.88
  Ep 9500 | SR=0% | Steps=15.0 | R=-2.74
  Ep 9510 | SR=0% | Steps=15.0 | R=-5.97
  Ep 9520 | SR=0% | Steps=15.0 | R=-13.91
  Ep 9530 | SR=0% | Steps=15.0 | R=-18.52
  Ep 9540 | SR=0% | Steps=15.0 | R=-9.76
  Ep 9550 | SR=0% | Steps=15.0 | R=-22.02
  Ep 9560 | SR=0% | Steps=15.0 | R=-13.90
  Ep 9570 | SR=0% | Steps=15.0 | R=-14.04
  Ep 9580 | SR=0% | Steps=15.0 | R=-10.37
  Ep 9590 | SR=0% | Steps=15.0 | R=-10.54
  Ep 9600 | SR=0% | Steps=15.0 | R=-19.21
  Ep 9610 | SR=0% | Steps=15.0 | R=-13.85
  Ep 9620 | SR=0% | Steps=15.0 | R=-17.29
  Ep 9630 | SR=0% | Steps=15.0 | R=-17.83
  Ep 9640 | SR=0% | Steps=15.0 | R=-10.06
  Ep 9650 | SR=0% | Steps=15.0 | R=-13.54
  Ep 9660 | SR=0% | Steps=15.0 | R=-2.48
  Ep 9670 | SR=0% | Steps=15.0 | R=-6.39
  Ep 9680 | SR=0% | Steps=15.0 | R=-27.84
  Ep 9690 | SR=0% | Steps=15.0 | R=-12.43
  Ep 9700 | SR=0% | Steps=15.0 | R=-5.51
  Ep 9710 | SR=0% | Steps=15.0 | R=-20.21
  Ep 9720 | SR=0% | Steps=15.0 | R=-9.36
  Ep 9730 | SR=0% | Steps=15.0 | R=-5.48
  Ep 9740 | SR=0% | Steps=15.0 | R=-17.65
  Ep 9750 | SR=0% | Steps=15.0 | R=-9.52
  Ep 9760 | SR=0% | Steps=15.0 | R=-14.03
  Ep 9770 | SR=0% | Steps=15.0 | R=-20.72
  Ep 9780 | SR=0% | Steps=15.0 | R=-17.52
  Ep 9790 | SR=0% | Steps=15.0 | R=-6.71
  Ep 9800 | SR=0% | Steps=15.0 | R=-21.58
  Ep 9810 | SR=0% | Steps=15.0 | R=-6.04
  Ep 9820 | SR=0% | Steps=15.0 | R=-13.87
  Ep 9830 | SR=0% | Steps=15.0 | R=-9.99
  Ep 9840 | SR=0% | Steps=15.0 | R=-17.41
  Ep 9850 | SR=0% | Steps=15.0 | R=-17.56
  Ep 9860 | SR=0% | Steps=15.0 | R=-20.86
  Ep 9870 | SR=0% | Steps=15.0 | R=-6.37
  Ep 9880 | SR=0% | Steps=15.0 | R=-10.22
  Ep 9890 | SR=0% | Steps=15.0 | R=-13.90
  Ep 9900 | SR=0% | Steps=15.0 | R=-13.24
  Ep 9910 | SR=0% | Steps=15.0 | R=-6.49
  Ep 9920 | SR=0% | Steps=15.0 | R=-17.21
  Ep 9930 | SR=0% | Steps=15.0 | R=-13.62
  Ep 9940 | SR=0% | Steps=15.0 | R=-5.85
  Ep 9950 | SR=0% | Steps=15.0 | R=-17.00
  Ep 9960 | SR=0% | Steps=15.0 | R=-26.14
  Ep 9970 | SR=0% | Steps=15.0 | R=-14.63
  Ep 9980 | SR=0% | Steps=15.0 | R=-20.77
  Ep 9990 | SR=0% | Steps=15.0 | R=-17.65
  Ep 10000 | SR=0% | Steps=15.0 | R=-13.18
[*] TRPO model saved: models/trpo_safeline_seed2.zip

============================================================
 TRAINING RESULTS
============================================================
  Total episodes     : 10001
  Successful bypass  : 0 (0.0%)
[*] TRPO logs saved to results_trpo_less1.0.json

============================================================
 RQ3 — MUTATION ORDERING ANALYSIS
============================================================

  [1] First-Step Success Rate (which mutation to apply FIRST?)
  Action                 |     SR |  Succ / Total
  --------------------------------------------------
  ver_50000              |   0.0% |     0 /    12  
  vtab                   |   0.0% |     0 /    11  
  double_or              |   0.0% |     0 /    14  
  nested_union           |   0.0% |     0 /    22  
  ver_12345              |   0.0% |     0 /    10  
  nested_or              |   0.0% |     0 /     6  
  hex_encode             |   0.0% |     0 /    19  
  param_pollute          |   0.0% |     0 /    15  
  case                   |   0.0% |     0 /    20  
  double_and             |   0.0% |     0 /     9  

  [2] Top Bigram Sequences (A -> B success rate)
  Sequence                            |     SR | Count
  -------------------------------------------------------
  ver_50000 -> double_and             |   0.0% |     6  
  double_and -> backtick              |   0.0% |     2  
  backtick -> dot_prefix              |   0.0% |    13  
  dot_prefix -> ver_newline           |   0.0% |     6  
  ver_newline -> param_pollute        |   0.0% |     4  
  param_pollute -> nested_and         |   0.0% |     8  
  nested_and -> between_space         |   0.0% |     2  
  between_space -> func_sp_ff         |   0.0% |     4  
  func_sp_ff -> func_swap_err         |   0.0% |     7  
  func_swap_err -> func_sp_cmt        |   0.0% |     3  

  [3] Ordering Effect: A->B  vs  B->A
  Forward                       SR  |  Reversed                      SR  |   Diff | Matters?
  --------------------------------------------------------------------------------
  ver_50000 -> double_and     0.0%  |    double_and -> ver_50000     0.0%  |   +0.0% |   no
  double_and -> backtick      0.0%  |    backtick -> double_and      0.0%  |   +0.0% |   no
  backtick -> dot_prefix      0.0%  |    dot_prefix -> backtick      0.0%  |   +0.0% |   no
  dot_prefix -> ver_newline   0.0%  |    ver_newline -> dot_prefix   0.0%  |   +0.0% |   no
  ver_newline -> param_pollute   0.0%  |    param_pollute -> ver_newline   0.0%  |   +0.0% |   no
  param_pollute -> nested_and   0.0%  |    nested_and -> param_pollute   0.0%  |   +0.0% |   no
  nested_and -> between_space   0.0%  |    between_space -> nested_and   0.0%  |   +0.0% |   no
  func_sp_ff -> func_swap_err   0.0%  |    func_swap_err -> func_sp_ff   0.0%  |   +0.0% |   no
  func_swap_err -> func_sp_cmt   0.0%  |    func_sp_cmt -> func_swap_err   0.0%  |   +0.0% |   no
  func_sp_cmt -> gbk_bypass   0.0%  |    gbk_bypass -> func_sp_cmt   0.0%  |   +0.0% |   no

  [4] Position Sensitivity (does position in sequence matter?)
  Action                 |    pos_1 |    pos_2 |   pos_3+ |  Δ(1 vs 2)
  ----------------------------------------------------------------------
  ver_50000              |     0.0% |     0.0% |     0.0% |      +0.0%
  double_and             |     0.0% |     0.0% |     0.0% |      +0.0%
  backtick               |     0.0% |     0.0% |     0.0% |      +0.0%
  dot_prefix             |     0.0% |     0.0% |     0.0% |      +0.0%
  ver_newline            |     0.0% |     0.0% |     0.0% |      +0.0%
  param_pollute          |     0.0% |     0.0% |     0.0% |      +0.0%
  nested_and             |     0.0% |     0.0% |     0.0% |      +0.0%
  between_space          |     0.0% |     0.0% |     0.0% |      +0.0%
  func_sp_ff             |     0.0% |     0.0% |     0.0% |      +0.0%
  func_swap_err          |     0.0% |     0.0% |     0.0% |      +0.0%
  func_sp_cmt            |     0.0% |     0.0% |     0.0% |      +0.0%
  gbk_bypass             |     0.0% |     0.0% |     0.0% |      +0.0%

  VERDICT:
  No reversed pairs with ≥10% gap found yet.
  Try running with more episodes (e.g. --episodes 500) for stronger evidence.

[*] Ordering analysis saved to: ordering_trpo_less1.0.json

[*] Total HTTP requests: 117422
